,gx,gy,gz,ax,ay,az,mx,my,mz,q0,q1,q2,q3
874,-0.026,0.001,-0.011,0.081,0.699,9.968,-6.919,0.425,-70.574,0.805,-0.092,0.093,-0.576
875,-0.002,-0.047,0.064,0.057,0.699,9.939,-7.91,1.419,-69.576,0.805,-0.091,0.093,-0.576
876,0.023,0.009,0.049,0.01,0.632,9.887,-9.195,0.804,-69.2,0.805,-0.09,0.092,-0.576
877,0.033,0.006,0.061,-0.043,0.714,10.011,-6.905,1.561,-69.827,0.806,-0.089,0.092,-0.575
878,0.035,-0.016,0.039,-0.086,0.508,9.954,-6.33,0.26,-70.411,0.806,-0.089,0.092,-0.575
879,0.011,0.008,-0.002,-0.177,0.833,9.925,-9.067,-0.498,-70.09,0.806,-0.088,0.092,-0.575
880,0.002,-0.004,0.017,0.053,0.714,9.786,-8.325,-0.498,-69.628,0.806,-0.087,0.091,-0.575
881,0.023,0.017,0.052,-0.086,0.594,9.834,-8.337,0.624,-69.607,0.806,-0.086,0.091,-0.575
882,0.051,-0.005,0.045,-0.019,0.608,9.906,-8.024,-0.012,-69.173,0.806,-0.085,0.091,-0.575
883,0.037,-0.026,-0.015,0.024,0.661,9.973,-8.024,-0.012,-69.173,0.806,-0.084,0.09,-0.575
884,-0.049,0.029,0.025,-0.01,0.661,9.901,-7.369,0.744,-70.874,0.807,-0.083,0.09,-0.575
885,-0.012,0.046,-0.017,0,0.57,9.958,-6.143,0.766,-69.09,0.807,-0.083,0.09,-0.576
886,-0.03,-0.011,-0.03,-0.024,0.714,9.92,-7.34,-0.852,-70.614,0.806,-0.082,0.09,-0.576
887,-0.043,0.047,-0.025,-0.105,0.805,9.92,-7.996,1.294,-67.987,0.806,-0.081,0.09,-0.576
888,-0.029,0.025,0.016,-0.048,0.728,9.92,-7.843,-1.283,-68.611,0.806,-0.081,0.09,-0.576
889,0,0.043,-0.062,0.005,0.666,9.844,-7.792,-0.372,-70.911,0.806,-0.08,0.09,-0.576
890,-0.034,0.034,-0.045,-0.086,0.627,9.915,-7.969,0.579,-71.479,0.806,-0.079,0.09,-0.576
891,0.028,-0.045,0.009,0.005,0.781,9.896,-7.477,0.284,-70.017,0.806,-0.078,0.089,-0.577
892,-0.021,0.041,0.018,-0.048,0.728,9.958,-7.758,1.26,-69.429,0.806,-0.078,0.089,-0.577
893,0.017,-0.004,0.045,0.01,0.709,9.872,-7.758,1.26,-69.429,0.807,-0.077,0.089,-0.576
894,-0.047,0.025,0.026,0.005,0.627,9.939,-6.766,0.266,-70.427,0.807,-0.076,0.089,-0.576
895,-0.028,0.022,-0.046,-0.038,0.752,9.863,-7.794,0.756,-70.599,0.807,-0.076,0.089,-0.577
896,0.021,-0.038,0.082,0.024,0.661,9.987,-8.5,1.26,-69.891,0.807,-0.075,0.088,-0.576
897,0.033,-0.039,0.048,0.019,0.738,9.791,-8.528,0.438,-70.922,0.807,-0.074,0.088,-0.576
898,0.02,-0.015,0.023,-0.091,0.728,9.839,-7.922,1.09,-70.018,0.807,-0.073,0.087,-0.576
899,0.028,-0.006,0.053,0.014,0.647,9.887,-7.892,-0.183,-69.606,0.807,-0.073,0.087,-0.576
900,-0.027,0.056,0.004,0.053,0.766,9.954,-8.491,0.459,-69.906,0.807,-0.072,0.087,-0.576
901,-0.044,-0.008,0.059,0.014,0.695,9.81,-8.356,-0.516,-70.499,0.808,-0.071,0.087,-0.576
902,-0.024,0.013,-0.017,0.081,0.613,9.944,-8.602,0.642,-68.892,0.808,-0.071,0.087,-0.576
903,0.03,0.016,0.075,0.115,0.814,9.834,-7.477,0.284,-70.017,0.808,-0.07,0.086,-0.576
904,0.019,-0.039,0.066,-0.081,0.671,9.891,-8.906,-0.007,-69.495,0.808,-0.069,0.086,-0.576
905,-0.029,0.025,0.027,0.077,0.695,9.877,-8.906,-0.007,-69.495,0.808,-0.068,0.086,-0.576
906,-0.005,0.031,-0.012,-0.091,0.627,9.987,-8.337,0.624,-69.607,0.808,-0.068,0.086,-0.576
907,-0.033,0.011,-0.02,-0.134,0.719,9.882,-7.898,0.298,-69.597,0.808,-0.067,0.086,-0.576
908,0.036,-0.059,0.039,0.034,0.704,9.805,-7.488,-0.206,-70.462,0.808,-0.066,0.085,-0.576
909,-0.005,0.052,0.02,-0.057,0.766,9.839,-6.756,2.206,-69.519,0.808,-0.066,0.085,-0.576
910,-0.039,0.014,-0.044,0.005,0.68,9.891,-6.184,2.033,-69.792,0.808,-0.065,0.085,-0.576
911,0.015,0.01,0.05,-0.038,0.733,9.911,-7.759,-0.03,-69.888,0.809,-0.064,0.084,-0.576
912,0.001,-0.03,0.006,0.134,0.666,9.949,-6.272,0.293,-68.814,0.809,-0.064,0.084,-0.576
913,-0.032,0.043,-0.019,-0.014,0.714,9.853,-8.517,0.444,-70.632,0.809,-0.063,0.084,-0.576
914,-0.036,0.029,0.01,0.038,0.608,9.867,-8.517,0.444,-70.632,0.809,-0.063,0.084,-0.576
915,-0.043,0.042,0.023,0.043,0.79,9.863,-6.586,0.445,-69.402,0.809,-0.062,0.084,-0.576
916,0.033,-0.047,0.03,-0.081,0.699,9.93,-6.75,0.275,-69.991,0.809,-0.062,0.083,-0.576
917,-0.039,0.024,-0.027,-0.067,0.699,9.911,-6.75,0.275,-69.991,0.809,-0.061,0.083,-0.576
918,0.007,0.012,0.031,-0.129,0.695,9.887,-7.498,-0.212,-70.752,0.809,-0.06,0.083,-0.576
919,0.027,-0.018,0.06,0.086,0.637,9.805,-8.334,0.303,-69.613,0.809,-0.06,0.082,-0.576
920,0.013,-0.051,0.032,0.019,0.661,9.93,-8.307,0.318,-68.887,0.809,-0.059,0.082,-0.576
921,-0.049,0.053,0.014,0.105,0.671,9.757,-7.946,-0.536,-71.21,0.809,-0.059,0.082,-0.576
922,-0.033,0.013,0.009,0.062,0.589,9.93,-8.06,-0.033,-70.189,0.809,-0.058,0.082,-0.576
923,-0.016,0.013,-0.006,-0.019,0.604,9.877,-6.786,1.061,-70.702,0.809,-0.058,0.082,-0.576
924,-0.025,0.006,-0.018,-0.086,0.69,9.858,-7.75,-0.831,-69.903,0.809,-0.057,0.082,-0.576
925,0.032,-0.003,0.055,-0.062,0.623,10.035,-7.465,0.613,-69.576,0.81,-0.056,0.081,-0.576
926,0.025,-0.002,0.073,0,0.584,9.848,-7.465,0.613,-69.576,0.81,-0.056,0.081,-0.575
927,0.031,-0.035,0.035,-0.043,0.685,9.915,-6.768,-0.541,-70.732,0.81,-0.055,0.08,-0.575
928,-0.085,0.009,0.008,0.01,0.637,9.939,-7.493,0.275,-70.453,0.81,-0.055,0.08,-0.575
929,-0.013,-0.039,0.035,-0.096,0.68,9.848,-7.493,0.275,-70.453,0.81,-0.054,0.08,-0.575
930,-0.021,0.031,-0.014,-0.024,0.742,9.815,-8.291,-0.156,-68.606,0.81,-0.054,0.08,-0.575
931,-0.039,0.044,-0.016,0.043,0.541,9.944,-9.701,-0.037,-71.409,0.81,-0.053,0.08,-0.575
932,-0.005,0.071,-0.043,0.034,0.714,9.935,-8.376,0.279,-70.775,0.81,-0.053,0.08,-0.576
933,-0.011,0.038,-0.05,0.01,0.613,9.863,-7.165,-0.192,-69.58,0.81,-0.052,0.08,-0.576
934,-0.041,0.058,-0.032,0.005,0.79,9.844,-7.942,1.401,-70.448,0.81,-0.051,0.08,-0.576
935,0.053,-0.008,0.059,-0.067,0.666,9.858,-8.323,0.309,-69.323,0.81,-0.051,0.079,-0.576
936,0.021,-0.007,0.09,-0.038,0.608,9.963,-8.323,0.309,-69.323,0.81,-0.05,0.079,-0.576
937,0.022,0.006,0.079,-0.019,0.704,9.853,-7.506,1.396,-70.432,0.811,-0.049,0.079,-0.575
938,-0.004,0.009,0.013,0.11,0.536,9.877,-6.176,0.425,-70.112,0.811,-0.049,0.078,-0.575
939,0,0.004,0.026,-0.005,0.699,9.891,-6.176,0.425,-70.112,0.811,-0.048,0.078,-0.575
940,0.035,-0.017,0.011,-0.019,0.695,9.839,-7.9,1.425,-69.286,0.811,-0.048,0.078,-0.575
941,-0.026,0.037,-0.027,-0.11,0.709,9.911,-7.756,2.067,-69.123,0.811,-0.047,0.078,-0.575
942,-0.05,0.019,-0.016,-0.034,0.536,9.805,-6.623,-0.06,-70.572,0.811,-0.047,0.077,-0.575
943,-0.008,-0.026,0.074,-0.005,0.599,9.882,-6.724,0.29,-69.265,0.811,-0.047,0.077,-0.575
944,0.064,0,0.047,-0.029,0.584,9.901,-8.327,0.63,-69.317,0.811,-0.046,0.077,-0.575
945,0.032,0.002,0.017,-0.029,0.599,9.872,-8.075,1.249,-70.165,0.811,-0.045,0.076,-0.575
946,-0.008,-0.06,0.021,-0.053,0.637,9.834,-7.913,0.289,-70.033,0.811,-0.045,0.076,-0.575
947,-0.01,0.024,-0.011,0.077,0.56,9.911,-7.343,0.759,-70.148,0.811,-0.044,0.076,-0.575
948,-0.017,0.032,-0.005,0.072,0.709,9.911,-7.343,0.759,-70.148,0.811,-0.044,0.075,-0.575
949,-0.052,0.056,0.05,-0.024,0.584,9.877,-9.647,1.284,-69.497,0.812,-0.043,0.076,-0.575
950,-0.019,0.053,0.004,-0.062,0.714,9.863,-9.647,1.284,-69.497,0.812,-0.043,0.076,-0.575
951,-0.012,0.046,0.022,-0.139,0.647,9.882,-9.3,0.744,-72.104,0.812,-0.042,0.076,-0.575
952,0.006,0.004,0.02,-0.062,0.666,10.073,-7.193,-0.53,-70.457,0.812,-0.042,0.075,-0.575
953,-0.024,0.034,-0.019,-0.029,0.575,9.944,-6.632,0.741,-70.557,0.812,-0.041,0.075,-0.575
954,0.04,0.005,0.042,0.014,0.771,9.901,-8.332,1.11,-69.308,0.812,-0.04,0.075,-0.575
955,0.013,0.004,0.07,0.062,0.685,9.973,-7.206,0.591,-70.436,0.812,-0.04,0.075,-0.575
956,-0.051,0.035,-0.062,0.086,0.637,10.045,-8.709,2.677,-71.176,0.812,-0.04,0.075,-0.575
957,0.001,-0.01,0.062,0.086,0.675,10.05,-8.076,-0.042,-70.625,0.812,-0.039,0.074,-0.575
958,0.035,-0.022,0.018,-0.072,0.618,9.896,-8.496,-0.027,-70.205,0.812,-0.039,0.074,-0.575
959,-0.021,0.025,0.003,0.101,0.695,9.906,-8.117,1.225,-71.327,0.812,-0.038,0.074,-0.575
960,0.019,-0.025,0.066,-0.029,0.656,9.906,-8.117,1.225,-71.327,0.812,-0.038,0.073,-0.574
961,-0.019,0.085,-0.004,-0.024,0.57,9.858,-6.715,-0.511,-69.28,0.812,-0.037,0.073,-0.574
962,-0.001,-0.031,0.03,-0.048,0.58,9.877,-6.715,-0.511,-69.28,0.813,-0.037,0.073,-0.574
963,-0.047,0.035,-0.029,0.005,0.599,9.901,-7.479,1.895,-69.552,0.812,-0.036,0.073,-0.574
964,0.014,0.011,0.075,0.077,0.685,9.93,-8.356,-0.516,-70.499,0.813,-0.036,0.073,-0.574
965,-0.019,0.001,-0.025,0,0.604,9.815,-8.343,1.104,-69.598,0.813,-0.036,0.072,-0.574
966,-0.007,-0.013,0.032,0.029,0.656,10.059,-7.519,0.26,-71.179,0.813,-0.035,0.072,-0.574
967,0.027,-0.007,0.023,0.01,0.685,9.872,-6.77,0.586,-70.421,0.813,-0.035,0.072,-0.574
968,0.029,-0.006,0.053,0.081,0.709,9.877,-7.758,1.26,-69.429,0.813,-0.034,0.071,-0.574
969,-0.028,0.057,0.03,-0.057,0.766,9.949,-7.758,1.26,-69.429,0.813,-0.034,0.071,-0.574
970,-0.043,0.061,-0.006,-0.019,0.575,9.863,-7.494,-0.532,-70.758,0.813,-0.033,0.071,-0.574
971,-0.029,0.01,0.04,-0.024,0.656,9.935,-7.165,-0.192,-69.58,0.813,-0.033,0.071,-0.574
972,-0.001,-0.003,0.036,0.139,0.608,9.915,-7.165,-0.192,-69.58,0.813,-0.033,0.071,-0.574
973,0.035,0.001,0.064,-0.048,0.541,9.963,-8.284,-1.764,-68.926,0.814,-0.032,0.07,-0.573
974,-0.039,0.015,-0.001,0.005,0.565,9.882,-8.503,-0.354,-70.502,0.814,-0.032,0.07,-0.573
975,-0.012,0.019,-0.021,-0.115,0.632,9.968,-8.409,1.872,-71.18,0.814,-0.031,0.07,-0.573
976,-0.018,-0.004,-0.02,-0.014,0.575,9.963,-7.299,1.59,-68.681,0.814,-0.031,0.07,-0.574
977,0.016,-0.024,0.004,-0.038,0.532,9.93,-7.743,-0.021,-69.453,0.814,-0.031,0.07,-0.574
978,-0.033,0.017,-0.016,0.057,0.503,9.915,-6.654,0.406,-71.289,0.814,-0.03,0.069,-0.574
979,-0.034,0.048,-0.013,-0.005,0.752,9.839,-7.474,1.414,-69.561,0.813,-0.03,0.069,-0.574
980,-0.036,0.033,0.014,0.067,0.503,9.93,-7.917,0.609,-70.027,0.814,-0.03,0.069,-0.574
981,-0.009,0.016,-0.059,0.048,0.604,9.796,-7.917,0.609,-70.027,0.813,-0.029,0.069,-0.574
982,0.005,0.003,0.063,-0.125,0.604,9.925,-7.302,0.46,-69.138,0.814,-0.029,0.069,-0.574
983,0.045,-0.032,0.099,0.062,0.656,9.978,-6.728,0.61,-69.259,0.814,-0.028,0.068,-0.573
984,0.005,-0.021,0.017,-0.206,0.651,10.016,-6.728,0.61,-69.259,0.814,-0.028,0.068,-0.573
985,0.032,-0.023,-0.009,-0.086,0.479,9.82,-9.095,0.615,-70.505,0.814,-0.027,0.068,-0.573
986,-0.001,0.029,0.005,0.053,0.565,9.882,-7.943,0.594,-70.753,0.814,-0.027,0.067,-0.573
987,0.023,0.01,0.034,-0.115,0.671,9.896,-8.504,1.581,-69.885,0.814,-0.027,0.067,-0.573
988,-0.012,-0.013,0.016,-0.005,0.68,10.059,-6.737,1.411,-69.244,0.814,-0.026,0.067,-0.573
989,-0.062,0.044,-0.023,-0.005,0.618,9.891,-6.305,-0.532,-69.99,0.814,-0.026,0.067,-0.573
990,-0.02,0.071,0.024,-0.019,0.704,9.824,-7.386,-0.072,-71.615,0.814,-0.026,0.067,-0.573
991,0.008,0.046,-0.002,0.024,0.589,9.954,-7.386,-0.072,-71.615,0.814,-0.025,0.067,-0.573
992,-0.01,-0.025,0.054,-0.005,0.565,9.958,-8.53,1.566,-70.611,0.814,-0.025,0.066,-0.573
993,0.036,0.027,0.021,-0.12,0.623,9.863,-8.356,-0.516,-70.499,0.814,-0.024,0.066,-0.573
994,-0.046,0.03,0.016,-0.053,0.642,9.891,-8.356,-0.516,-70.499,0.815,-0.024,0.066,-0.573
995,-0.064,0.057,0,-0.134,0.536,9.901,-8.376,0.279,-70.775,0.815,-0.024,0.066,-0.573
996,-0.01,-0.015,-0.022,0.072,0.589,9.925,-7.439,0.628,-68.85,0.814,-0.023,0.066,-0.573
997,0.006,0,0.063,-0.048,0.575,9.906,-6.897,-0.047,-70.147,0.815,-0.023,0.066,-0.573
998,-0.022,-0.012,0.018,-0.005,0.651,9.968,-7.898,0.298,-69.597,0.815,-0.023,0.065,-0.573
999,-0.013,-0.025,0.018,0.038,0.608,9.858,-8.495,0.78,-69.9,0.815,-0.023,0.065,-0.573
1000,-0.018,0.031,-0.033,-0.029,0.661,9.81,-7.307,-0.027,-69.437,0.815,-0.022,0.065,-0.573
1001,-0.026,0.035,-0.008,-0.048,0.484,9.867,-7.759,-0.03,-69.888,0.815,-0.022,0.065,-0.573
1002,0.013,-0.038,0.084,-0.038,0.604,9.858,-7.419,-0.167,-68.574,0.815,-0.022,0.065,-0.573
1003,0.017,-0.006,0.032,0.034,0.575,9.997,-7.419,-0.167,-68.574,0.815,-0.021,0.064,-0.572
1004,-0.034,0.001,-0.035,-0.086,0.642,9.882,-8.024,-0.012,-69.173,0.815,-0.021,0.064,-0.573
1005,-0.018,0.065,-0.037,0.062,0.546,9.733,-7.507,0.589,-70.737,0.815,-0.021,0.064,-0.573
1006,0.005,-0.025,0.043,0.182,0.651,9.753,-7.507,0.589,-70.737,0.815,-0.02,0.064,-0.573
1007,-0.003,-0.021,0.041,0.053,0.623,9.93,-7.162,-0.512,-69.586,0.815,-0.02,0.063,-0.572
1008,0.026,-0.037,0.02,-0.034,0.604,9.815,-7.907,1.099,-69.582,0.815,-0.02,0.063,-0.572
1009,0.011,-0.018,-0.022,0.077,0.56,9.872,-7.922,1.09,-70.018,0.815,-0.019,0.062,-0.572
1010,0.011,-0.017,0.023,-0.081,0.599,9.911,-7.202,0.271,-70.442,0.815,-0.019,0.062,-0.572
1011,-0.039,0.02,-0.028,0.048,0.479,9.978,-6.896,0.76,-69.842,0.815,-0.019,0.062,-0.572
1012,-0.054,0.027,-0.009,0.014,0.594,9.925,-9.702,2.381,-70.638,0.815,-0.019,0.062,-0.573
1013,-0.01,0.044,0.048,-0.038,0.618,9.776,-6.775,1.067,-70.412,0.815,-0.018,0.062,-0.572
1014,0.02,-0.01,0.043,0.105,0.589,9.877,-7.747,1.266,-69.138,0.816,-0.018,0.062,-0.572
1015,-0.038,0.057,-0.019,0.029,0.608,9.982,-7.747,1.266,-69.138,0.815,-0.018,0.062,-0.572
1016,0,-0.038,0.035,-0.034,0.647,9.93,-7.395,0.729,-71.6,0.816,-0.018,0.061,-0.572
1017,0.005,-0.016,0.029,-0.115,0.613,9.896,-7.16,0.295,-69.281,0.816,-0.017,0.061,-0.572
1018,0.045,0.009,0.027,-0.048,0.556,9.901,-7.16,0.295,-69.281,0.816,-0.017,0.06,-0.572
1019,-0.015,0.018,0.016,-0.105,0.618,10.097,-7.516,1.39,-70.722,0.816,-0.016,0.06,-0.572
1020,-0.029,0.044,-0.023,-0.129,0.575,9.939,-7.193,-0.53,-70.457,0.816,-0.016,0.06,-0.572
1021,-0.01,0.006,0.063,-0.019,0.651,9.839,-8.05,-0.027,-69.899,0.816,-0.016,0.06,-0.572
1022,-0.013,-0.032,0.052,0.086,0.513,9.901,-8.037,-1.148,-69.92,0.816,-0.016,0.06,-0.572
1023,0.035,-0.025,0.01,-0.024,0.647,9.753,-8.051,-0.834,-70.204,0.816,-0.015,0.059,-0.572
1024,-0.015,0.033,-0.029,0.062,0.632,9.997,-7.794,0.756,-70.599,0.816,-0.015,0.059,-0.572
1025,-0.029,0.041,0.021,-0.038,0.57,9.963,-7.794,0.756,-70.599,0.816,-0.015,0.059,-0.572
1026,0.023,-0.028,0.026,-0.062,0.546,9.858,-6.897,-0.047,-70.147,0.816,-0.014,0.059,-0.571
1027,0.025,0.022,0.051,-0.029,0.584,10.117,-7.395,0.729,-71.6,0.816,-0.014,0.059,-0.571
1028,0.039,-0.019,0.03,-0.024,0.517,9.887,-7.395,0.729,-71.6,0.817,-0.014,0.058,-0.571
1029,-0.033,0.013,0.025,0.014,0.608,9.92,-7.484,-0.526,-70.468,0.817,-0.013,0.058,-0.571
1030,-0.022,0.048,-0.019,-0.057,0.527,9.982,-7.143,1.111,-68.54,0.817,-0.013,0.058,-0.571
1031,-0.032,0.036,-0.025,0.072,0.632,9.863,-7.733,-0.015,-69.162,0.817,-0.013,0.058,-0.571
1032,-0.009,0.001,0.006,-0.072,0.584,9.958,-7.178,-0.521,-70.022,0.817,-0.013,0.058,-0.571
1033,0.017,-0.034,0.002,0.005,0.642,9.867,-7.883,-0.984,-69.621,0.817,-0.012,0.057,-0.571
1034,0.004,-0.017,0.07,0.139,0.584,9.796,-8.537,1.239,-70.907,0.817,-0.012,0.057,-0.571
1035,0.034,0.008,0.012,0.067,0.589,9.796,-7.349,-0.051,-70.599,0.817,-0.012,0.057,-0.571
1036,-0.028,0.009,-0.007,-0.019,0.565,9.829,-8.496,-0.027,-70.205,0.817,-0.011,0.057,-0.571
1037,-0.047,-0.018,-0.039,0.005,0.642,9.829,-8.496,-0.027,-70.205,0.817,-0.011,0.057,-0.571
1038,0.017,-0.043,0.073,0.091,0.479,9.939,-6.887,-0.041,-69.857,0.817,-0.011,0.056,-0.571
1039,-0.072,0.015,0.012,-0.077,0.479,9.896,-6.922,0.745,-70.568,0.817,-0.011,0.056,-0.571
1040,-0.026,0.039,-0.002,-0.105,0.493,9.901,-6.922,0.745,-70.568,0.817,-0.011,0.056,-0.571
1041,-0.007,-0.006,0.025,-0.019,0.527,9.949,-7.749,0.459,-69.444,0.817,-0.011,0.056,-0.571
1042,0.006,0.001,0.023,0.086,0.58,9.954,-7.92,-0.521,-70.484,0.817,-0.011,0.056,-0.571
1043,-0.044,-0.009,0.02,0.057,0.498,9.949,-7.297,-0.021,-69.147,0.817,-0.01,0.055,-0.571
1044,-0.033,0.041,0.005,0.038,0.551,9.906,-7.738,0.465,-69.153,0.817,-0.01,0.055,-0.571
1045,-0.025,0.017,0.015,-0.029,0.546,9.901,-7.475,-1.327,-70.483,0.817,-0.01,0.055,-0.57
1046,-0.033,0.036,0.008,-0.168,0.618,9.872,-7.95,-0.216,-71.204,0.817,-0.01,0.055,-0.57
1047,-0.013,0.044,-0.007,-0.096,0.685,9.891,-7.95,-0.216,-71.204,0.817,-0.009,0.055,-0.57
1048,-0.04,0.051,0.022,-0.01,0.618,9.867,-6.275,1.421,-68.502,0.817,-0.009,0.055,-0.57
1049,-0.046,-0.018,-0.013,-0.024,0.685,9.815,-8.535,-0.372,-71.373,0.817,-0.009,0.055,-0.57
1050,-0.04,0.034,0.01,-0.053,0.493,9.848,-8.535,-0.372,-71.373,0.817,-0.009,0.055,-0.57
1051,0.033,-0.007,0.049,0.019,0.508,9.901,-8.378,1.407,-70.463,0.818,-0.009,0.055,-0.57
1052,-0.047,0.037,-0.032,0.005,0.58,9.805,-8.65,-0.192,-70.504,0.817,-0.008,0.055,-0.57
1053,-0.051,0.05,-0.025,-0.043,0.604,9.944,-7.926,1.41,-70.012,0.817,-0.008,0.055,-0.57
1054,-0.02,0.024,-0.042,0.029,0.541,9.81,-6.309,-0.211,-69.984,0.817,-0.008,0.055,-0.571
1055,-0.07,0.044,-0.025,0.158,0.551,9.949,-6.887,-0.041,-69.857,0.817,-0.008,0.055,-0.571
1056,0.02,-0.027,0.016,0.01,0.536,9.968,-7.156,-0.993,-69.595,0.817,-0.008,0.055,-0.571
1057,0.016,-0.02,-0.009,0.014,0.522,9.982,-7.223,-0.225,-71.177,0.817,-0.008,0.054,-0.571
1058,-0.047,0.007,-0.015,0.072,0.709,9.949,-7.454,-1.799,-70.056,0.817,-0.008,0.054,-0.571
1059,-0.043,-0.007,0.05,0.072,0.575,9.82,-7.454,-1.799,-70.056,0.817,-0.007,0.054,-0.571
1060,-0.048,0.027,0.037,-0.091,0.565,9.973,-7.465,0.613,-69.576,0.817,-0.007,0.054,-0.57
1061,0.027,-0.005,0.021,-0.081,0.465,9.997,-8.939,-0.832,-70.671,0.818,-0.007,0.054,-0.57
1062,0.037,-0.001,0.026,-0.081,0.498,9.829,-6.623,-0.06,-70.572,0.818,-0.007,0.053,-0.57
1063,-0.022,0.033,-0.01,-0.096,0.618,9.949,-7.323,-0.036,-69.873,0.818,-0.006,0.053,-0.57
1064,-0.017,0.019,-0.036,0.081,0.651,9.896,-7.777,1.572,-69.858,0.818,-0.006,0.053,-0.57
1065,-0.035,0.044,0.007,-0.081,0.589,9.848,-7.386,-0.072,-71.615,0.818,-0.006,0.053,-0.57
1066,0.028,-0.051,0.065,-0.038,0.632,9.882,-7.477,0.284,-70.017,0.818,-0.006,0.053,-0.57
1067,0.016,0.063,-0.011,0.115,0.536,9.815,-7.348,1.24,-70.139,0.818,-0.005,0.053,-0.57
1068,0.025,-0.01,0.059,-0.043,0.489,9.8,-8.487,-0.828,-70.22,0.818,-0.005,0.052,-0.57
1069,-0.027,0.045,0.002,-0.029,0.604,9.925,-8.487,-0.828,-70.22,0.818,-0.005,0.053,-0.57
1070,-0.006,0.03,-0.044,0.024,0.522,9.853,-6.176,0.425,-70.112,0.818,-0.005,0.052,-0.57
1071,-0.047,-0.004,-0.027,0.038,0.56,9.958,-6.176,0.425,-70.112,0.818,-0.005,0.052,-0.57
1072,-0.049,0.035,0.012,-0.101,0.618,9.925,-7.348,1.24,-70.139,0.818,-0.004,0.052,-0.57
1073,-0.061,0,-0.019,-0.067,0.522,9.867,-7.419,-0.167,-68.574,0.818,-0.004,0.052,-0.57
1074,0.003,0.004,0.033,0.053,0.407,10.03,-7.733,-0.015,-69.162,0.818,-0.004,0.052,-0.57
1075,-0.046,0.018,-0.006,0.038,0.417,9.958,-7.752,0.78,-69.438,0.818,-0.004,0.052,-0.57
1076,0.02,-0.027,0.027,0.081,0.56,9.877,-6.632,0.741,-70.557,0.818,-0.004,0.052,-0.57
1077,-0.003,-0.005,0.041,-0.005,0.431,9.968,-6.572,1.581,-68.655,0.818,-0.004,0.051,-0.57
1078,-0.011,0.031,-0.041,0.101,0.517,9.834,-8.599,-0.969,-69.357,0.818,-0.004,0.051,-0.57
1079,-0.013,0.006,-0.026,0.062,0.513,9.891,-8.078,-0.849,-70.93,0.818,-0.003,0.051,-0.57
1080,-0.028,0.033,0.006,0.024,0.642,9.839,-6.738,0.604,-69.549,0.818,-0.003,0.051,-0.57
1081,-0.023,0.049,0.009,-0.038,0.594,9.848,-6.738,0.604,-69.549,0.818,-0.003,0.051,-0.57
1082,-0.015,0.027,-0.005,0,0.503,9.93,-8.637,1.428,-69.603,0.818,-0.003,0.051,-0.57
1083,0.028,-0.011,0.066,-0.034,0.671,9.992,-8.637,1.428,-69.603,0.818,-0.003,0.051,-0.57
1084,0,-0.043,0.01,-0.067,0.556,9.858,-9.507,-0.172,-70.1,0.818,-0.002,0.05,-0.57
1085,0.048,-0.042,-0.031,-0.01,0.556,9.863,-6.706,-1.312,-69.295,0.818,-0.002,0.05,-0.57
1086,0.016,0.017,0.01,0.057,0.546,10.011,-7.764,0.45,-69.879,0.818,-0.002,0.05,-0.57
1087,0.046,-0.005,0.036,-0.01,0.498,9.863,-7.819,2.031,-70.866,0.818,-0.002,0.049,-0.57
1088,0.022,-0.026,0.001,0.062,0.503,9.877,-7.488,-0.206,-70.462,0.818,-0.001,0.049,-0.57
1089,0.003,-0.049,0.066,0.029,0.551,9.906,-8.309,-0.972,-69.347,0.818,-0.001,0.049,-0.57
1090,-0.01,0.027,0.012,-0.129,0.589,9.925,-7.892,-0.183,-69.606,0.818,-0.001,0.049,-0.57
1091,-0.036,0.033,0.015,0.072,0.594,9.848,-7.892,-0.183,-69.606,0.819,-0.001,0.049,-0.569
1092,0.024,-0.054,0.055,-0.005,0.513,9.896,-6.117,0.781,-68.364,0.819,-0.001,0.048,-0.569
1093,0.005,-0.051,0.047,-0.077,0.651,10.102,-6.117,0.781,-68.364,0.819,-0.001,0.048,-0.569
1094,-0.012,0.051,0.022,-0.029,0.642,9.939,-7.334,-0.042,-70.163,0.819,0,0.048,-0.569
1095,-0.043,0.021,-0.002,-0.01,0.594,9.925,-7.313,0.454,-69.428,0.819,0,0.048,-0.569
1096,0.046,-0.033,0.043,0.043,0.584,9.982,-7.328,0.445,-69.864,0.819,0,0.047,-0.569
1097,0.018,-0.032,0.038,0.019,0.479,9.815,-8.628,0.627,-69.618,0.819,0,0.047,-0.569
1098,-0.037,0.011,0.009,0.005,0.599,9.992,-7.855,-0.162,-68.59,0.819,0,0.047,-0.569
1099,-0.013,0.002,-0.048,0.125,0.489,9.848,-7.205,1.882,-69.977,0.819,0,0.046,-0.569
1100,-0.009,-0.011,0.001,0.048,0.532,9.863,-7.169,1.096,-69.266,0.819,0,0.046,-0.569
1101,0.041,-0.03,-0.016,0.062,0.575,9.867,-7.165,-0.192,-69.58,0.819,0.001,0.046,-0.569
1102,0.037,0.004,0.024,-0.086,0.508,9.949,-9.186,0.003,-69.215,0.819,0.001,0.046,-0.569
1103,-0.017,0.046,0.008,0.139,0.556,9.93,-9.186,0.003,-69.215,0.819,0.001,0.046,-0.569
