gx,gy,gz,ax,ay,az,mx,my,mz,q0,q1,q2,q3
-0.049,0.042,0.023,0.034,-0.005,9.762,-6.0,-6.6,-22.58,0.984,0.06,-0.093,0.127
-0.044,0.029,-0.015,-0.244,-0.019,9.719,-6.6,-6.0,-20.78,0.984,0.06,-0.093,0.127
0.0,0.03,0.014,-0.038,0.024,9.805,-6.6,-6.0,-20.78,0.984,0.06,-0.093,0.127
-0.068,0.058,-0.046,-0.172,0.12,9.767,-5.4,-5.7,-23.03,0.984,0.06,-0.093,0.127
0.021,-0.027,0.027,-0.187,0.024,9.733,-5.85,-5.7,-21.23,0.984,0.06,-0.093,0.127
-0.009,0.008,0.059,-0.187,-0.014,9.709,-6.3,-5.25,-20.78,0.984,0.06,-0.093,0.127
-0.051,0.074,-0.015,-0.158,0.029,9.685,-6.6,-4.5,-21.23,0.984,0.06,-0.093,0.127
0.014,-0.019,0.068,-0.144,-0.029,9.748,-6.3,-6.45,-21.98,0.984,0.06,-0.093,0.128
-0.001,-0.087,0.022,-0.201,0.024,9.796,-6.45,-5.85,-21.08,0.984,0.06,-0.093,0.128
-0.062,0.032,-0.018,-0.201,0.053,9.733,-6.45,-5.85,-21.08,0.984,0.06,-0.093,0.128
0.033,-0.036,0.059,-0.115,0.014,9.738,-6.3,-6.45,-21.53,0.984,0.06,-0.094,0.128
-0.044,0.052,-0.021,0.038,0.115,9.767,-7.2,-6.15,-22.13,0.984,0.06,-0.094,0.128
-0.076,0.064,-0.043,-0.148,0.077,9.8,-7.2,-6.15,-22.13,0.984,0.06,-0.094,0.128
-0.051,0.028,-0.036,0.0,-0.057,9.82,-4.8,-6.6,-22.88,0.984,0.06,-0.093,0.128
-0.034,0.025,-0.017,-0.177,-0.072,9.762,-5.4,-6.75,-20.78,0.984,0.059,-0.093,0.128
0.006,-0.013,0.048,-0.057,-0.038,9.695,-4.65,-5.7,-20.48,0.984,0.06,-0.093,0.128
0.042,-0.017,0.019,-0.158,-0.057,9.834,-6.45,-5.85,-21.38,0.984,0.06,-0.094,0.128
-0.044,0.074,-0.049,0.01,0.019,9.805,-5.7,-7.35,-21.08,0.984,0.06,-0.093,0.128
0.016,-0.054,0.044,-0.22,-0.043,9.901,-5.25,-6.9,-20.33,0.984,0.06,-0.094,0.129
-0.053,0.056,-0.018,-0.163,0.077,9.748,-5.25,-6.9,-20.33,0.984,0.06,-0.093,0.129
-0.041,0.033,0.001,-0.115,0.062,9.805,-6.45,-6.15,-21.83,0.984,0.06,-0.093,0.129
-0.001,-0.051,0.046,-0.144,0.057,9.748,-6.45,-6.15,-21.83,0.984,0.06,-0.094,0.129
-0.031,0.064,-0.026,-0.11,0.067,9.762,-5.85,-6.75,-22.73,0.984,0.06,-0.094,0.129
0.003,0.027,0.07,-0.211,0.125,9.753,-6.3,-5.7,-20.48,0.984,0.06,-0.094,0.129
0.038,0.052,0.037,-0.115,0.101,9.805,-7.05,-6.0,-20.78,0.984,0.06,-0.093,0.13
-0.017,0.052,0.001,-0.034,0.019,9.915,-5.7,-6.9,-20.63,0.984,0.06,-0.093,0.13
0.016,0.004,0.04,-0.144,-0.005,9.748,-6.3,-5.7,-20.78,0.984,0.06,-0.093,0.13
-0.051,0.049,-0.03,-0.158,-0.038,9.776,-6.9,-7.35,-22.13,0.984,0.06,-0.093,0.13
-0.057,0.071,-0.034,-0.11,0.0,9.705,-6.9,-7.35,-22.13,0.984,0.06,-0.093,0.13
0.015,-0.027,0.035,-0.206,0.053,9.848,-5.4,-4.95,-21.23,0.984,0.06,-0.093,0.13
-0.016,0.095,-0.03,-0.125,0.062,9.853,-6.6,-6.0,-21.23,0.984,0.06,-0.093,0.13
0.017,-0.035,0.067,-0.163,0.057,9.8,-6.6,-6.0,-21.23,0.983,0.06,-0.093,0.131
0.012,-0.008,0.019,-0.081,-0.077,9.743,-7.05,-5.25,-19.28,0.983,0.061,-0.094,0.131
-0.017,0.054,-0.046,-0.043,0.024,9.824,-6.3,-5.7,-19.28,0.983,0.061,-0.094,0.131
-0.003,-0.005,0.026,-0.101,0.072,9.786,-7.05,-6.0,-21.23,0.983,0.061,-0.094,0.131
-0.054,0.055,0.02,-0.048,-0.067,9.681,-6.45,-7.35,-22.13,0.983,0.061,-0.094,0.131
-0.029,0.01,-0.044,-0.12,0.029,9.633,-7.05,-6.75,-20.48,0.983,0.061,-0.094,0.131
-0.003,-0.017,0.048,-0.062,0.038,9.724,-5.1,-6.0,-20.78,0.983,0.061,-0.094,0.131
0.021,-0.027,-0.02,-0.158,-0.043,9.647,-5.1,-6.0,-20.78,0.983,0.061,-0.094,0.131
-0.041,0.068,-0.019,-0.148,-0.005,9.738,-6.45,-7.35,-20.63,0.983,0.061,-0.094,0.131
-0.056,0.055,-0.018,-0.177,-0.086,9.815,-6.45,-7.35,-20.63,0.983,0.061,-0.094,0.131
-0.018,0.026,0.014,-0.134,0.034,9.772,-7.2,-5.85,-20.63,0.983,0.061,-0.094,0.132
-0.032,0.092,-0.013,-0.115,0.014,9.623,-6.9,-5.85,-21.08,0.983,0.061,-0.094,0.132
0.014,-0.04,0.053,-0.168,0.086,9.82,-5.7,-6.15,-20.63,0.983,0.061,-0.094,0.132
-0.019,-0.017,0.058,-0.057,-0.062,9.853,-6.3,-8.25,-21.23,0.983,0.061,-0.095,0.132
-0.044,0.054,-0.039,-0.091,-0.024,9.729,-5.4,-5.7,-21.23,0.983,0.061,-0.094,0.132
0.01,-0.015,0.039,-0.235,0.129,9.652,-5.25,-6.9,-21.08,0.983,0.061,-0.094,0.133
-0.07,0.021,-0.024,-0.177,0.0,9.767,-5.25,-6.9,-21.08,0.983,0.061,-0.094,0.132
-0.084,0.077,-0.009,-0.206,0.043,9.666,-6.0,-6.15,-21.08,0.983,0.06,-0.094,0.133
0.065,0.041,0.049,-0.072,-0.12,9.834,-6.45,-6.6,-21.08,0.983,0.061,-0.094,0.133
-0.047,0.046,-0.028,-0.01,0.062,9.709,-5.7,-6.15,-21.08,0.983,0.061,-0.094,0.133
-0.055,0.088,-0.006,-0.096,0.072,9.872,-7.05,-6.0,-21.23,0.983,0.06,-0.094,0.133
-0.031,0.047,-0.03,-0.192,0.067,9.757,-7.05,-7.95,-21.23,0.983,0.061,-0.094,0.133
-0.005,0.038,0.034,-0.105,0.01,9.8,-6.3,-5.7,-21.98,0.983,0.06,-0.094,0.133
-0.044,0.064,0.017,-0.148,0.005,9.872,-5.7,-7.65,-22.13,0.983,0.06,-0.093,0.133
0.021,-0.084,0.021,-0.249,-0.014,9.724,-5.25,-7.65,-21.83,0.983,0.061,-0.094,0.134
0.024,0.007,0.072,-0.139,0.034,9.824,-5.85,-7.5,-21.23,0.983,0.061,-0.094,0.134
-0.039,0.051,-0.017,-0.105,-0.019,9.848,-5.85,-7.5,-21.23,0.983,0.061,-0.094,0.134
0.024,-0.063,0.048,-0.01,-0.01,9.695,-5.1,-5.7,-21.98,0.983,0.061,-0.094,0.134
-0.065,0.054,-0.041,-0.105,0.096,9.671,-5.4,-5.7,-21.23,0.983,0.061,-0.094,0.134
-0.048,0.068,-0.043,-0.067,-0.019,9.695,-7.5,-5.7,-21.53,0.983,0.061,-0.094,0.134
0.013,-0.019,0.064,-0.192,0.105,9.772,-6.3,-7.5,-22.28,0.983,0.061,-0.094,0.135
-0.035,0.039,0.013,-0.043,0.067,9.815,-5.4,-5.7,-20.78,0.983,0.061,-0.094,0.135
-0.078,0.084,0.011,-0.105,0.072,9.848,-6.45,-6.15,-21.38,0.983,0.06,-0.094,0.135
-0.026,0.044,0.002,-0.11,0.134,9.676,-7.2,-7.35,-20.63,0.983,0.061,-0.094,0.135
0.001,-0.059,0.058,-0.11,-0.096,9.709,-7.2,-5.85,-21.38,0.983,0.061,-0.094,0.135
-0.048,0.048,-0.028,-0.101,-0.024,9.724,-6.45,-6.15,-21.08,0.983,0.06,-0.094,0.135
-0.005,-0.025,0.03,-0.11,-0.01,9.776,-6.45,-6.15,-21.08,0.983,0.061,-0.094,0.136
0.015,0.017,0.011,-0.096,0.024,9.623,-4.2,-6.75,-21.53,0.983,0.061,-0.094,0.136
-0.053,0.057,-0.017,-0.139,0.077,9.642,-6.6,-7.5,-19.73,0.983,0.061,-0.094,0.136
-0.025,0.003,0.027,-0.101,0.105,9.652,-5.1,-6.75,-21.53,0.983,0.061,-0.094,0.136
-0.046,0.063,0.011,-0.144,0.048,9.767,-7.05,-5.7,-21.53,0.983,0.061,-0.094,0.136
-0.075,0.057,0.005,-0.062,0.014,9.719,-4.65,-6.45,-21.53,0.983,0.06,-0.094,0.136
0.007,-0.019,0.006,-0.134,0.115,9.772,-5.25,-4.65,-21.38,0.983,0.06,-0.094,0.136
-0.018,0.037,-0.006,-0.134,0.043,9.719,-6.9,-4.65,-22.13,0.983,0.06,-0.094,0.136
0.037,-0.06,0.05,-0.096,0.105,9.762,-5.4,-6.75,-21.53,0.983,0.06,-0.094,0.137
0.043,-0.022,0.015,-0.23,0.077,9.618,-5.4,-6.75,-21.53,0.983,0.061,-0.094,0.137
-0.026,0.035,-0.033,-0.235,0.053,9.729,-6.45,-5.85,-22.13,0.983,0.061,-0.094,0.137
0.018,-0.038,0.022,0.057,-0.024,9.757,-3.6,-6.6,-23.33,0.983,0.061,-0.094,0.137
-0.048,-0.005,0.011,-0.192,-0.172,9.8,-6.6,-6.75,-23.03,0.983,0.061,-0.094,0.137
0.001,-0.045,-0.031,-0.192,0.048,9.858,-6.6,-6.75,-24.98,0.983,0.061,-0.094,0.137
0.049,-0.023,0.034,-0.426,0.522,8.694,-4.05,-6.9,-25.13,0.982,0.061,-0.094,0.137
0.089,-0.106,-0.016,-0.22,-0.68,12.842,-4.8,-7.65,-22.58,0.982,0.062,-0.094,0.137
0.032,-0.003,0.007,-0.12,0.062,9.709,-4.8,-7.65,-22.58,0.982,0.062,-0.094,0.137
0.014,0.002,0.045,-0.067,0.01,9.81,-4.5,-5.85,-24.83,0.982,0.062,-0.094,0.137
-0.037,0.065,0.031,-0.125,0.024,9.757,-6.0,-5.4,-23.63,0.982,0.062,-0.094,0.138
0.017,-0.026,0.028,-0.096,0.115,9.724,-6.0,-5.4,-23.63,0.982,0.062,-0.094,0.138
-0.029,0.054,0.023,-0.067,0.0,9.729,-6.0,-6.15,-24.83,0.982,0.062,-0.093,0.138
-0.06,0.067,0.009,-0.163,0.249,9.714,-5.85,-6.75,-23.78,0.982,0.062,-0.093,0.138
0.016,-0.001,0.049,-0.072,0.014,10.208,-5.4,-6.45,-23.48,0.982,0.062,-0.093,0.138
-0.029,0.045,-0.047,-0.158,0.086,9.676,-5.25,-6.15,-24.83,0.982,0.062,-0.093,0.138
0.004,-0.023,0.023,-0.086,-0.072,9.853,-6.45,-6.9,-25.13,0.982,0.062,-0.093,0.138
-0.0,0.022,0.023,-0.091,0.105,9.877,-5.7,-6.15,-24.08,0.982,0.062,-0.092,0.139
-0.033,0.058,-0.01,-0.201,0.081,9.657,-5.7,-6.15,-24.08,0.982,0.061,-0.092,0.139
0.007,-0.03,0.061,-0.168,0.12,9.748,-4.8,-6.15,-24.83,0.982,0.062,-0.092,0.139
-0.06,0.044,-0.007,-0.192,0.163,9.762,-4.8,-6.15,-24.83,0.982,0.061,-0.092,0.139
-0.044,0.063,0.044,-0.182,-0.029,9.633,-6.0,-6.15,-24.08,0.982,0.061,-0.091,0.139
0.026,0.037,0.086,-0.125,0.101,9.709,-4.8,-6.6,-23.63,0.982,0.061,-0.091,0.14
-0.068,0.027,0.003,-0.125,0.0,9.748,-6.0,-6.6,-24.38,0.982,0.061,-0.091,0.14
0.016,-0.004,0.046,-0.062,0.139,9.839,-5.7,-7.65,-25.13,0.982,0.061,-0.091,0.14
-0.002,-0.009,0.071,-0.105,-0.062,9.82,-5.7,-6.9,-24.08,0.982,0.061,-0.091,0.14
-0.062,0.056,0.005,-0.038,0.077,9.685,-5.4,-6.75,-23.78,0.982,0.061,-0.091,0.141
-0.007,-0.032,0.035,-0.172,0.081,9.537,-5.4,-6.75,-23.78,0.982,0.061,-0.091,0.141
-0.065,0.074,-0.052,-0.201,-0.081,9.887,-5.1,-8.25,-24.23,0.982,0.061,-0.09,0.141
-0.048,0.042,-0.043,-0.11,-0.096,9.848,-3.9,-7.2,-21.98,0.982,0.061,-0.09,0.14
0.018,-0.057,-0.022,-0.134,0.014,9.685,-5.25,-6.6,-23.63,0.982,0.061,-0.09,0.14
-0.054,0.072,-0.023,-0.072,0.024,9.647,-5.4,-5.7,-23.48,0.982,0.06,-0.09,0.14
-0.016,0.003,0.048,-0.096,0.168,9.724,-4.8,-6.9,-25.13,0.982,0.06,-0.09,0.141
0.016,-0.031,0.047,0.311,-0.192,9.877,-4.5,-7.65,-24.83,0.982,0.061,-0.09,0.141
-0.044,0.067,-0.016,-0.163,-0.019,9.724,-5.4,-7.95,-24.68,0.982,0.06,-0.089,0.141
-0.026,-0.006,0.034,-0.125,0.077,9.863,-6.6,-6.75,-23.48,0.982,0.06,-0.09,0.141
-0.035,0.048,0.011,-0.148,0.072,9.772,-6.0,-5.85,-25.58,0.982,0.06,-0.089,0.141
-0.066,0.016,0.018,-0.254,0.014,9.7,-6.0,-5.85,-25.58,0.982,0.06,-0.089,0.141
-0.043,0.05,-0.003,-0.163,0.01,9.748,-5.7,-7.65,-24.83,0.982,0.06,-0.089,0.141
0.019,0.009,0.052,-0.144,0.062,9.925,-5.7,-5.85,-24.38,0.982,0.06,-0.089,0.142
-0.043,0.06,-0.016,-0.115,0.072,9.743,-6.0,-6.15,-24.83,0.982,0.06,-0.088,0.142
-0.031,0.054,-0.041,-0.196,0.057,9.748,-6.3,-7.2,-23.48,0.982,0.06,-0.088,0.142
-0.004,-0.022,0.08,-0.259,0.144,9.757,-4.5,-6.6,-23.63,0.982,0.06,-0.088,0.142
-0.033,0.078,-0.025,-0.163,0.005,9.767,-6.0,-7.65,-24.83,0.982,0.06,-0.088,0.142
0.019,0.005,0.058,0.01,0.014,9.762,-6.0,-7.65,-24.83,0.982,0.06,-0.088,0.142
-0.006,-0.001,0.03,-0.053,0.096,9.853,-5.25,-7.65,-24.08,0.982,0.06,-0.088,0.143
-0.054,0.095,-0.07,-0.163,0.072,9.834,-6.0,-5.85,-24.08,0.982,0.06,-0.088,0.142
0.023,0.008,0.029,-0.062,-0.019,9.872,-6.0,-5.85,-24.38,0.982,0.06,-0.087,0.143
-0.02,0.012,-0.02,-0.125,0.172,9.786,-6.0,-6.9,-24.08,0.982,0.06,-0.087,0.143
-0.057,0.009,-0.032,-0.24,0.163,9.844,-6.45,-6.9,-24.08,0.982,0.06,-0.087,0.142
-0.008,-0.043,0.059,-0.139,0.014,9.681,-5.7,-8.1,-23.33,0.982,0.06,-0.088,0.143
-0.037,0.058,-0.019,-0.091,0.096,9.743,-5.4,-7.5,-23.78,0.982,0.06,-0.088,0.143
0.01,-0.039,-0.007,-0.225,0.091,9.781,-4.5,-6.9,-23.33,0.982,0.06,-0.088,0.143
-0.022,-0.003,0.021,-0.091,0.048,9.748,-6.3,-5.25,-24.23,0.982,0.06,-0.088,0.143
-0.056,0.025,-0.027,-0.158,0.072,9.685,-4.8,-6.9,-24.38,0.982,0.06,-0.087,0.143
-0.018,-0.019,0.076,-0.014,0.057,9.82,-5.85,-8.25,-24.23,0.982,0.06,-0.088,0.143
-0.057,0.089,-0.063,0.005,0.024,9.714,-5.85,-8.25,-24.23,0.982,0.06,-0.087,0.143
-0.049,0.071,0.005,-0.225,0.067,9.81,-5.85,-7.5,-21.98,0.982,0.059,-0.087,0.143
-0.032,0.036,0.007,-0.148,0.062,9.733,-6.0,-6.6,-24.83,0.982,0.059,-0.087,0.143
0.008,-0.054,-0.012,-0.278,0.144,9.657,-5.4,-6.75,-23.48,0.982,0.06,-0.087,0.143
-0.038,0.037,-0.011,-0.225,0.0,9.652,-5.4,-8.25,-23.78,0.982,0.06,-0.087,0.143
0.007,-0.006,0.006,-0.048,0.129,9.853,-5.85,-7.95,-24.68,0.982,0.06,-0.087,0.144
-0.087,0.076,-0.026,0.01,0.053,9.662,-5.1,-6.75,-23.48,0.982,0.059,-0.087,0.144
0.002,-0.012,0.055,-0.311,0.163,9.877,-5.1,-6.75,-23.48,0.982,0.06,-0.087,0.144
-0.054,0.052,-0.004,-0.024,0.101,9.805,-4.2,-6.0,-23.78,0.982,0.059,-0.087,0.144
-0.08,0.036,-0.029,-0.144,0.057,9.695,-5.7,-6.9,-24.08,0.982,0.059,-0.086,0.144
0.007,-0.078,-0.015,-0.144,0.043,9.767,-5.25,-7.65,-22.58,0.982,0.059,-0.087,0.144
-0.116,-0.038,0.001,-0.129,0.24,9.312,-5.25,-8.4,-23.63,0.982,0.059,-0.087,0.144
-0.075,-0.011,0.014,-0.196,0.062,9.805,-5.85,-7.5,-25.43,0.982,0.059,-0.087,0.144
0.012,-0.048,0.059,0.081,-0.01,9.729,-6.3,-6.75,-24.23,0.982,0.059,-0.088,0.144
-0.092,-0.084,0.079,-0.172,0.101,9.599,-5.85,-8.25,-25.43,0.982,0.059,-0.088,0.145
0.006,-0.083,0.021,-0.163,0.077,9.748,-6.45,-6.6,-23.63,0.982,0.059,-0.089,0.145
-0.042,0.003,-0.023,-0.182,-0.029,9.829,-6.6,-6.45,-24.98,0.982,0.059,-0.089,0.145
-0.059,0.032,-0.012,-0.153,0.057,9.844,-6.6,-6.45,-24.98,0.982,0.058,-0.089,0.145
-0.043,0.067,0.01,-0.22,0.01,9.714,-6.0,-6.6,-23.63,0.982,0.058,-0.088,0.145
-0.014,-0.03,0.001,-0.077,0.125,9.738,-3.9,-5.7,-23.78,0.982,0.058,-0.088,0.145
0.044,0.015,0.022,-0.182,0.062,9.891,-5.4,-8.25,-23.78,0.982,0.059,-0.088,0.145
-0.043,0.074,0.002,-0.057,0.148,9.834,-4.05,-7.35,-24.38,0.982,0.059,-0.088,0.145
0.026,0.01,0.002,-0.287,0.072,9.7,-5.7,-6.9,-24.83,0.982,0.059,-0.088,0.145
-0.041,0.078,0.046,-0.024,0.043,9.733,-6.0,-6.9,-24.08,0.982,0.059,-0.087,0.146
-0.061,0.077,0.019,-0.081,-0.053,9.805,-7.2,-6.6,-24.38,0.982,0.058,-0.087,0.146
-0.016,0.013,0.059,-0.158,0.153,9.872,-5.25,-6.9,-24.83,0.982,0.058,-0.087,0.146
-0.048,0.03,-0.066,-0.105,0.081,9.791,-5.25,-6.9,-24.83,0.982,0.058,-0.087,0.146
-0.004,0.047,0.043,-0.057,0.105,9.834,-4.5,-6.9,-24.08,0.982,0.058,-0.087,0.146
-0.03,-0.009,0.021,-0.158,0.029,9.748,-4.8,-5.85,-24.83,0.982,0.058,-0.086,0.146
-0.088,0.015,-0.022,-0.105,0.038,9.839,-3.45,-7.5,-24.23,0.982,0.058,-0.086,0.146
-0.064,0.067,-0.04,-0.182,0.158,9.772,-5.25,-6.15,-24.83,0.982,0.058,-0.086,0.146
-0.022,0.012,0.062,-0.182,0.105,9.767,-5.4,-6.75,-23.03,0.982,0.058,-0.086,0.147
-0.017,0.035,0.016,-0.086,0.014,9.776,-5.85,-6.75,-24.98,0.982,0.057,-0.086,0.147
-0.06,0.041,-0.015,-0.263,0.096,9.762,-4.2,-7.95,-23.48,0.982,0.057,-0.085,0.147
0.015,-0.053,0.021,-0.206,0.053,9.676,-5.25,-7.65,-25.58,0.982,0.058,-0.086,0.147
-0.024,0.087,0.013,-0.096,0.0,9.844,-5.4,-7.2,-24.68,0.982,0.058,-0.085,0.147
-0.062,0.034,-0.043,-0.081,-0.096,9.685,-5.4,-7.2,-24.68,0.982,0.057,-0.085,0.147
0.014,0.011,0.031,-0.105,-0.005,9.805,-5.85,-6.75,-23.78,0.982,0.057,-0.085,0.147
0.002,-0.001,0.029,-0.086,0.024,9.839,-4.65,-6.45,-25.43,0.982,0.058,-0.085,0.147
-0.068,0.065,-0.022,-0.187,-0.014,9.863,-6.0,-7.65,-24.38,0.982,0.057,-0.085,0.147
-0.073,0.073,-0.019,-0.096,-0.086,9.753,-6.6,-5.7,-24.23,0.982,0.057,-0.085,0.147
-0.002,-0.034,0.013,-0.148,0.024,9.748,-5.25,-6.6,-24.08,0.982,0.057,-0.085,0.147
-0.026,-0.004,0.035,-0.192,0.062,9.844,-5.7,-7.65,-24.08,0.982,0.057,-0.085,0.148
-0.056,0.099,0.024,-0.12,0.014,9.853,-5.7,-7.65,-24.08,0.982,0.057,-0.085,0.148
-0.073,0.08,0.007,-0.196,0.01,9.762,-3.9,-7.5,-23.48,0.982,0.057,-0.084,0.148
0.03,-0.043,-0.001,-0.249,0.024,9.796,-5.1,-7.2,-21.98,0.982,0.057,-0.084,0.148
-0.043,0.088,-0.016,-0.287,-0.029,9.786,-5.1,-7.2,-21.98,0.982,0.057,-0.084,0.148
-0.039,-0.004,0.019,-0.263,0.101,9.848,-5.7,-7.35,-23.63,0.982,0.057,-0.084,0.148
0.006,-0.017,0.086,-0.254,0.091,9.733,-5.4,-7.5,-23.48,0.982,0.057,-0.084,0.149
-0.047,0.067,-0.03,-0.302,0.024,9.729,-7.05,-5.7,-23.03,0.982,0.057,-0.084,0.149
0.005,-0.008,0.004,-0.225,0.053,9.853,-6.0,-7.35,-23.63,0.982,0.057,-0.084,0.149
-0.064,0.054,-0.036,-0.077,0.057,9.772,-6.6,-7.95,-24.23,0.982,0.057,-0.084,0.149
-0.052,0.05,-0.029,-0.077,-0.057,9.705,-6.6,-7.95,-24.23,0.982,0.057,-0.084,0.149
-0.006,-0.019,0.022,-0.062,0.0,9.719,-5.7,-6.6,-24.08,0.982,0.057,-0.084,0.149
-0.014,-0.044,0.014,-0.125,-0.01,9.7,-6.3,-7.5,-23.48,0.982,0.057,-0.085,0.149
-0.048,0.041,-0.021,-0.077,0.053,9.719,-6.3,-7.5,-23.48,0.982,0.057,-0.085,0.149
-0.083,0.09,-0.009,-0.134,0.043,9.719,-5.25,-6.6,-24.83,0.982,0.057,-0.084,0.149
0.009,0.007,0.048,-0.168,0.081,9.705,-5.4,-7.95,-24.68,0.982,0.057,-0.084,0.149
-0.09,0.06,0.013,-0.22,0.072,9.786,-3.6,-6.9,-25.13,0.982,0.056,-0.084,0.15
0.024,0.003,0.039,-0.101,0.048,9.69,-4.65,-7.5,-23.78,0.982,0.057,-0.084,0.15
0.028,-0.053,0.056,-0.259,0.096,9.719,-4.05,-6.6,-24.08,0.982,0.057,-0.084,0.15
-0.061,0.045,0.025,-0.254,-0.014,9.82,-6.45,-6.15,-24.08,0.982,0.057,-0.084,0.15
0.025,-0.042,0.022,-0.182,0.014,9.762,-6.45,-6.15,-24.08,0.982,0.057,-0.084,0.151
-0.05,0.052,-0.007,-0.172,0.014,9.882,-4.65,-6.45,-24.23,0.982,0.057,-0.084,0.151
-0.07,0.063,-0.035,-0.144,0.0,9.776,-5.25,-6.15,-25.13,0.982,0.056,-0.084,0.15
-0.016,-0.035,0.008,-0.129,0.014,9.738,-4.2,-6.45,-24.68,0.982,0.056,-0.084,0.15
-0.039,0.032,0.002,-0.072,0.144,9.671,-4.65,-6.45,-26.18,0.982,0.056,-0.083,0.151
0.026,-0.03,0.043,-0.158,0.096,9.709,-4.65,-7.2,-26.48,0.982,0.056,-0.083,0.151
-0.03,-0.037,0.042,-0.196,0.043,9.805,-4.8,-6.15,-25.13,0.982,0.056,-0.083,0.151
-0.032,0.08,0.011,-0.062,0.153,9.762,-6.3,-6.75,-25.73,0.982,0.056,-0.083,0.151
-0.006,0.038,-0.007,-0.168,-0.005,9.666,-4.2,-6.75,-26.18,0.982,0.056,-0.083,0.151
-0.061,0.111,-0.022,-0.115,0.043,9.623,-4.65,-6.75,-27.23,0.982,0.056,-0.082,0.151
-0.078,0.101,-0.026,-0.153,-0.129,9.824,-4.65,-6.75,-27.23,0.982,0.055,-0.081,0.151
-0.048,0.007,0.162,-1.025,-0.244,9.982,-4.65,-6.75,-27.23,0.982,0.055,-0.081,0.152
0.234,-0.552,0.829,-2.227,1.356,9.82,-3.6,-6.15,-25.88,0.981,0.056,-0.083,0.156
-0.202,-0.059,0.97,-0.378,-0.402,9.834,-4.2,-7.2,-23.48,0.98,0.055,-0.084,0.161
0.004,0.031,0.733,1.418,-1.212,9.796,-6.3,-7.5,-26.18,0.98,0.055,-0.084,0.164
0.029,0.02,0.702,-0.316,0.144,9.839,-3.45,-7.2,-24.98,0.979,0.055,-0.084,0.168
-0.017,-0.095,1.078,-0.45,1.538,9.561,-5.7,-6.6,-25.88,0.978,0.055,-0.085,0.173
-0.072,0.034,1.226,-1.36,1.049,9.796,-5.7,-6.6,-25.88,0.977,0.054,-0.085,0.179
-0.029,0.008,0.827,-1.518,0.484,9.796,-3.6,-5.4,-27.08,0.976,0.054,-0.084,0.183
-0.053,-0.016,1.059,-0.747,0.489,9.647,-3.6,-5.4,-27.08,0.975,0.053,-0.084,0.188
-0.02,0.044,1.103,-0.225,0.101,9.863,-5.25,-6.15,-27.83,0.974,0.052,-0.084,0.194
-0.012,-0.021,2.027,-0.589,-0.647,9.46,-5.4,-7.2,-28.43,0.972,0.051,-0.084,0.204
0.001,-0.019,1.225,2.323,-0.072,9.666,-5.25,-5.4,-27.38,0.971,0.051,-0.085,0.21
-0.094,0.06,1.532,1.418,1.456,9.561,-4.2,-5.7,-29.18,0.969,0.05,-0.085,0.217
-0.009,0.024,0.994,1.332,0.086,9.844,-6.3,-6.0,-28.43,0.968,0.05,-0.086,0.222
0.189,-0.258,0.92,0.901,-0.249,9.939,-5.1,-6.0,-28.73,0.967,0.051,-0.087,0.226
-0.013,0.074,1.481,-0.728,0.656,9.896,-6.3,-5.25,-27.68,0.965,0.05,-0.087,0.234
0.047,-0.001,1.379,-0.508,0.723,9.729,-5.4,-6.75,-29.18,0.964,0.05,-0.087,0.24
-0.074,-0.001,1.294,-0.651,1.035,9.733,-5.1,-6.75,-27.68,0.962,0.049,-0.087,0.247
0.021,-0.043,1.598,-0.182,0.12,9.676,-5.1,-6.75,-27.68,0.96,0.049,-0.087,0.254
0.01,-0.02,1.684,0.455,-0.489,10.16,-4.05,-6.15,-27.38,0.958,0.048,-0.088,0.262
-0.058,0.018,1.029,-1.691,1.95,9.911,-4.5,-5.85,-29.63,0.957,0.048,-0.087,0.267
-0.037,0.001,1.201,-0.527,1.14,9.839,-6.6,-6.75,-28.43,0.955,0.047,-0.087,0.273
-0.062,0.006,0.896,-0.503,0.378,9.824,-6.3,-4.95,-28.43,0.954,0.047,-0.087,0.277
0.003,-0.021,1.716,-0.465,0.196,9.695,-5.25,-6.15,-28.13,0.952,0.046,-0.087,0.286
0.036,-0.006,1.582,0.192,-0.589,9.748,-5.85,-6.75,-26.93,0.949,0.045,-0.088,0.293
-0.039,0.142,2.086,2.06,0.019,9.705,-5.85,-6.75,-26.93,0.946,0.044,-0.088,0.303
0.016,0.054,1.891,-1.274,-0.877,9.618,-6.45,-5.4,-29.33,0.943,0.043,-0.088,0.312
0.009,0.046,1.711,-0.302,-0.738,10.064,-5.4,-4.95,-27.23,0.941,0.042,-0.088,0.32
-0.023,0.025,1.909,-0.01,-0.086,9.709,-5.85,-5.25,-29.48,0.937,0.041,-0.088,0.329
0.028,-0.038,1.851,-1.054,0.263,9.724,-7.05,-3.45,-29.48,0.934,0.041,-0.088,0.338
-0.076,0.023,1.125,-0.556,0.01,9.705,-6.6,-4.2,-27.98,0.932,0.04,-0.088,0.343
-0.088,0.031,2.753,-1.38,-0.608,10.481,-6.6,-5.25,-29.48,0.928,0.038,-0.088,0.356
0.055,0.036,2.355,-0.249,0.101,9.671,-6.0,-5.1,-28.13,0.923,0.037,-0.088,0.367
-0.013,0.093,1.507,-1.748,2.51,10.131,-6.9,-3.9,-28.13,0.921,0.037,-0.087,0.374
